product_id,product_name,category,price,short_description,image_url,product_type,variations
251,"Mũi Trụ Thuôn Đầu Phẳng 1,4mm","Mũi khoan, Flat End Taper (Trụ thuôn đầu phẳng)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/171-014M-1-1-3.jpg,simple,
252,"Mũi Mài Chỉnh Composite 1,2mm","Mũi khoan, Pointed cone (Mài chỉnh composite)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/167-012XF-1-1-1.jpg,simple,
253,"Mũi Mài Chỉnh Composite 1,6mm","Mũi khoan, Pointed cone (Mài chỉnh composite)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/166-016F-1-1-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}]"
254,"Mũi Mài Chỉnh Composite 1,2mm","Mũi khoan, Pointed cone (Mài chỉnh composite)","320,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/166-012C-1-1-1.jpg,simple,
255,Mũi Mài Chỉnh Composite 1mm,"Mũi khoan, Pointed cone (Mài chỉnh composite)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/166-010F-1-1-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}]"
256,"Mũi Mài Chỉnh Composite 1,4mm","Mũi khoan, Pointed cone (Mài chỉnh composite)","320,000  – 390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/165-014XF-1-1-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""320000\u20ab""}, {""variation_code"": """", ""variation_price"": ""350000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}]"
257,"Mũi Mài Chỉnh Composite 1,2mm","Mũi khoan, Pointed cone (Mài chỉnh composite)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/165-012M-1-1-1.jpg,simple,
258,"Mũi Mài Chỉnh Composite 1,2mm","Mũi khoan, Pointed cone (Mài chỉnh composite)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/164-012M-1-1-1.jpg,simple,
259,"Mũi Khoan Cắt Kết Thúc 1,4mm","Mũi khoan, End Cutting Cyl (Cắt kết thúc)","550,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/150-014M-1-1-1.jpg,simple,
260,"Mũi Khoan Hình Trụ Vát 1,2mm","Mũi khoan, Beveled Cylinder (Hình trụ vát)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/130-012M-1-1-1.jpg,simple,
261,"Mũi Khoan Hình Trụ Phẳng 1,2mm","Mũi khoan, Flat end Cylinder (Hình trụ cuối phẳng)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/111-012C-1-1-1.jpg,simple,
262,"Mũi Khoan Hình Trụ Phẳng 1,4mm","Mũi khoan, Flat end Cylinder (Hình trụ cuối phẳng)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/110-014XC-1-1-2.jpg,simple,
263,"Mũi Khoan Cắt Composite 1,1mm","Mũi khoan, Flat and Cylinder (Cắt composite)","320,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/108-011C-1-1-1.jpg,simple,
264,Mũi Khoan Cắt Composite 1mm,"Mũi khoan, Flat and Cylinder (Cắt composite)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/108-010C-1-1.jpg,simple,
265,"Mũi Khoan Đầu Bánh Xe 2,7 mm","Mũi khoan, Wheel (Đầu bánh xe)","550,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/041-027M-1-1-1.jpg,simple,
266,"Mũi Khoan Đầu Thùng 3,3 mm","Mũi khoan, Barrel (Dạng khối lập phương)","550,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/039-033M-1-1.jpg,simple,
267,"Mũi Khoan Đầu Nụ Nhọn 2,7mm","Mũi khoan, Pointed Bud (Nụ nhọn)","550,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/033-027M-1-1.jpg,simple,
268,"Mũi Khoan Đầu Nón Ngược 1,6mm","Mũi khoan, Inverted cone (Nón ngược)","320,000  – 350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/010-016M-1-1-2.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""350000\u20ab""}, {""variation_code"": """", ""variation_price"": ""320000\u20ab""}]"
269,"Mũi Khoan Đầu Nón Ngược 1,4mm","Mũi khoan, Inverted cone (Nón ngược)","320,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/010-014M-1-1-1.jpg,simple,
270,"Mũi Khoan Đầu Nón Ngược 1,2mm","Mũi khoan, Inverted cone (Nón ngược)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/010-012M-1-1-2.jpg,simple,
271,Mũi Khoan Đầu Nón Ngược 1mm,"Mũi khoan, Inverted cone (Nón ngược)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/010-010M-1-1-1.jpg,simple,
272,"Mũi Khoan Đầu Tròn Có Cổ 1,7mm","Mũi khoan, Round with collar (Đầu tròn có cổ)","390,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/002-017C-1-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}]"
273,"Mũi Khoan Đầu Nón Ngược 0,9mm","Mũi khoan, Inverted cone (Nón ngược)","350,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/010-009M-1-1-3.jpg,simple,
274,Mũi Khoan Đầu Tròn Có Cổ 1mm,"Mũi khoan, Round with collar (Đầu tròn có cổ)","320,000 ","Mũi khoan kim cương bán chạy số 1 tại Mỹ 
– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc 
– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến
– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo



Xuất xứ: Mỹ

Chương trình khuyến mãi:
Mua 100 tặng 20
Mua 200 tặng 50

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi/ chiết khấu)",https://tinnha.vn/wp-content/uploads/2024/02/002-010M-1-1.jpg,simple,
